"시점","구조활동실적별(1)","구조활동실적별(2)",소방서별(1),소방서별(2),데이터
"2014","사고종별 구조인원 (명)","승강기",남부,수원,451
"2014","사고종별 구조인원 (명)","승강기",남부,성남,134
"2014","사고종별 구조인원 (명)","승강기",남부,분당,202
"2014","사고종별 구조인원 (명)","승강기",남부,부천,286
"2014","사고종별 구조인원 (명)","승강기",남부,안양,329
"2014","사고종별 구조인원 (명)","승강기",남부,안산,236
"2014","사고종별 구조인원 (명)","승강기",남부,용인,255
"2014","사고종별 구조인원 (명)","승강기",남부,평택,110
"2014","사고종별 구조인원 (명)","승강기",남부,송탄,75
"2014","사고종별 구조인원 (명)","승강기",남부,광명,120
"2014","사고종별 구조인원 (명)","승강기",남부,시흥,170
"2014","사고종별 구조인원 (명)","승강기",남부,군포,115
"2014","사고종별 구조인원 (명)","승강기",남부,화성,129
"2014","사고종별 구조인원 (명)","승강기",남부,이천,40
"2014","사고종별 구조인원 (명)","승강기",남부,김포,166
"2014","사고종별 구조인원 (명)","승강기",남부,광주,49
"2014","사고종별 구조인원 (명)","승강기",남부,안성,58
"2014","사고종별 구조인원 (명)","승강기",남부,하남,69
"2014","사고종별 구조인원 (명)","승강기",남부,의왕,103
"2014","사고종별 구조인원 (명)","승강기",남부,오산,71
"2014","사고종별 구조인원 (명)","승강기",남부,여주,33
"2014","사고종별 구조인원 (명)","승강기",남부,양평,11
"2014","사고종별 구조인원 (명)","승강기",남부,과천,12
"2014","사고종별 구조인원 (명)","승강기",북부,소계,1087
"2014","사고종별 구조인원 (명)","승강기",북부,특수대응단,-
"2014","사고종별 구조인원 (명)","승강기",북부,고양,152
"2014","사고종별 구조인원 (명)","승강기",북부,일산,165
"2014","사고종별 구조인원 (명)","승강기",북부,의정부,193
"2014","사고종별 구조인원 (명)","승강기",북부,남양주,166
"2014","사고종별 구조인원 (명)","승강기",북부,파주,115
"2014","사고종별 구조인원 (명)","승강기",북부,구리,65
"2014","사고종별 구조인원 (명)","승강기",북부,포천,31
"2014","사고종별 구조인원 (명)","승강기",북부,양주,73
"2014","사고종별 구조인원 (명)","승강기",북부,동두천,76
"2014","사고종별 구조인원 (명)","승강기",북부,가평,42
"2014","사고종별 구조인원 (명)","승강기",북부,연천,9
"2014","사고종별 구조인원 (명)","산악사고",합계,소계,1631
"2014","사고종별 구조인원 (명)","산악사고",남부,소계,1027
"2014","사고종별 구조인원 (명)","산악사고",남부,특수대응단,235
"2014","사고종별 구조인원 (명)","산악사고",남부,수원,50
"2014","사고종별 구조인원 (명)","산악사고",남부,성남,36
"2014","사고종별 구조인원 (명)","산악사고",남부,분당,25
"2014","사고종별 구조인원 (명)","산악사고",남부,부천,28
"2014","사고종별 구조인원 (명)","산악사고",남부,안양,118
"2014","사고종별 구조인원 (명)","산악사고",남부,안산,44
"2014","사고종별 구조인원 (명)","산악사고",남부,용인,45
"2014","사고종별 구조인원 (명)","산악사고",남부,평택,3
"2014","사고종별 구조인원 (명)","산악사고",남부,송탄,7
"2014","사고종별 구조인원 (명)","산악사고",남부,광명,12
"2014","사고종별 구조인원 (명)","산악사고",남부,시흥,16
"2014","사고종별 구조인원 (명)","산악사고",남부,군포,33
"2014","사고종별 구조인원 (명)","산악사고",남부,화성,5
"2014","사고종별 구조인원 (명)","산악사고",남부,이천,8
"2014","사고종별 구조인원 (명)","산악사고",남부,김포,17
"2014","사고종별 구조인원 (명)","산악사고",남부,광주,20
"2014","사고종별 구조인원 (명)","산악사고",남부,안성,13
"2014","사고종별 구조인원 (명)","산악사고",남부,하남,80
"2014","사고종별 구조인원 (명)","산악사고",남부,의왕,38
"2014","사고종별 구조인원 (명)","산악사고",남부,오산,8
"2014","사고종별 구조인원 (명)","산악사고",남부,여주,5
"2014","사고종별 구조인원 (명)","산악사고",남부,양평,95
"2014","사고종별 구조인원 (명)","산악사고",남부,과천,86
"2014","사고종별 구조인원 (명)","산악사고",북부,소계,604
"2014","사고종별 구조인원 (명)","산악사고",북부,특수대응단,7
"2014","사고종별 구조인원 (명)","산악사고",북부,고양,54
"2014","사고종별 구조인원 (명)","산악사고",북부,일산,10
"2014","사고종별 구조인원 (명)","산악사고",북부,의정부,66
"2014","사고종별 구조인원 (명)","산악사고",북부,남양주,108
"2014","사고종별 구조인원 (명)","산악사고",북부,파주,19
"2014","사고종별 구조인원 (명)","산악사고",북부,구리,28
"2014","사고종별 구조인원 (명)","산악사고",북부,포천,103
"2014","사고종별 구조인원 (명)","산악사고",북부,양주,46
"2014","사고종별 구조인원 (명)","산악사고",북부,동두천,45
"2014","사고종별 구조인원 (명)","산악사고",북부,가평,90
"2014","사고종별 구조인원 (명)","산악사고",북부,연천,28
"2014","사고종별 구조인원 (명)","갇힘",합계,소계,1098
"2014","사고종별 구조인원 (명)","갇힘",남부,소계,878
"2014","사고종별 구조인원 (명)","갇힘",남부,특수대응단,-
"2014","사고종별 구조인원 (명)","갇힘",남부,수원,217
"2014","사고종별 구조인원 (명)","갇힘",남부,성남,11
"2014","사고종별 구조인원 (명)","갇힘",남부,분당,16
"2014","사고종별 구조인원 (명)","갇힘",남부,부천,78
"2014","사고종별 구조인원 (명)","갇힘",남부,안양,46
"2014","사고종별 구조인원 (명)","갇힘",남부,안산,47
"2014","사고종별 구조인원 (명)","갇힘",남부,용인,72
"2014","사고종별 구조인원 (명)","갇힘",남부,평택,28
"2014","사고종별 구조인원 (명)","갇힘",남부,송탄,25
"2014","사고종별 구조인원 (명)","갇힘",남부,광명,32
"2014","사고종별 구조인원 (명)","갇힘",남부,시흥,37
"2014","사고종별 구조인원 (명)","갇힘",남부,군포,45
"2014","사고종별 구조인원 (명)","갇힘",남부,화성,27
"2014","사고종별 구조인원 (명)","갇힘",남부,이천,18
"2014","사고종별 구조인원 (명)","갇힘",남부,김포,23
"2014","사고종별 구조인원 (명)","갇힘",남부,광주,7
"2014","사고종별 구조인원 (명)","갇힘",남부,안성,8
"2014","사고종별 구조인원 (명)","갇힘",남부,하남,14
"2014","사고종별 구조인원 (명)","갇힘",남부,의왕,23
"2014","사고종별 구조인원 (명)","갇힘",남부,오산,60
"2014","사고종별 구조인원 (명)","갇힘",남부,여주,12
"2014","사고종별 구조인원 (명)","갇힘",남부,양평,9
"2014","사고종별 구조인원 (명)","갇힘",남부,과천,23
"2014","사고종별 구조인원 (명)","갇힘",북부,소계,220
"2014","사고종별 구조인원 (명)","갇힘",북부,특수대응단,-
"2014","사고종별 구조인원 (명)","갇힘",북부,고양,3
"2014","사고종별 구조인원 (명)","갇힘",북부,일산,32
"2014","사고종별 구조인원 (명)","갇힘",북부,의정부,32
"2014","사고종별 구조인원 (명)","갇힘",북부,남양주,56
"2014","사고종별 구조인원 (명)","갇힘",북부,파주,6
"2014","사고종별 구조인원 (명)","갇힘",북부,구리,37
"2014","사고종별 구조인원 (명)","갇힘",북부,포천,9
"2014","사고종별 구조인원 (명)","갇힘",북부,양주,16
"2014","사고종별 구조인원 (명)","갇힘",북부,동두천,21
"2014","사고종별 구조인원 (명)","갇힘",북부,가평,6
"2014","사고종별 구조인원 (명)","갇힘",북부,연천,2
"2014","사고종별 구조인원 (명)","기타",합계,소계,6857
"2014","사고종별 구조인원 (명)","기타",남부,소계,5113
"2014","사고종별 구조인원 (명)","기타",남부,특수대응단,47
"2014","사고종별 구조인원 (명)","기타",남부,수원,805
"2014","사고종별 구조인원 (명)","기타",남부,성남,294
"2014","사고종별 구조인원 (명)","기타",남부,분당,295
"2014","사고종별 구조인원 (명)","기타",남부,부천,320
"2014","사고종별 구조인원 (명)","기타",남부,안양,356
"2014","사고종별 구조인원 (명)","기타",남부,안산,383
"2014","사고종별 구조인원 (명)","기타",남부,용인,303
"2014","사고종별 구조인원 (명)","기타",남부,평택,201
"2014","사고종별 구조인원 (명)","기타",남부,송탄,143
"2014","사고종별 구조인원 (명)","기타",남부,광명,157
"2014","사고종별 구조인원 (명)","기타",남부,시흥,183
"2014","사고종별 구조인원 (명)","기타",남부,군포,215
"2014","사고종별 구조인원 (명)","기타",남부,화성,163
"2014","사고종별 구조인원 (명)","기타",남부,이천,145
"2014","사고종별 구조인원 (명)","기타",남부,김포,271
"2014","사고종별 구조인원 (명)","기타",남부,광주,136
"2014","사고종별 구조인원 (명)","기타",남부,안성,84
"2014","사고종별 구조인원 (명)","기타",남부,하남,150
"2014","사고종별 구조인원 (명)","기타",남부,의왕,73
"2014","사고종별 구조인원 (명)","기타",남부,오산,163
"2014","사고종별 구조인원 (명)","기타",남부,여주,127
"2014","사고종별 구조인원 (명)","기타",남부,양평,63
"2014","사고종별 구조인원 (명)","기타",남부,과천,36
"2014","사고종별 구조인원 (명)","기타",북부,소계,1744
"2014","사고종별 구조인원 (명)","기타",북부,특수대응단,-
"2014","사고종별 구조인원 (명)","기타",북부,고양,141
"2014","사고종별 구조인원 (명)","기타",북부,일산,267
"2014","사고종별 구조인원 (명)","기타",북부,의정부,266
"2014","사고종별 구조인원 (명)","기타",북부,남양주,182
"2014","사고종별 구조인원 (명)","기타",북부,파주,194
"2014","사고종별 구조인원 (명)","기타",북부,구리,182
"2014","사고종별 구조인원 (명)","기타",북부,포천,91
"2014","사고종별 구조인원 (명)","기타",북부,양주,94
"2014","사고종별 구조인원 (명)","기타",북부,동두천,212
"2014","사고종별 구조인원 (명)","기타",북부,가평,71
"2014","사고종별 구조인원 (명)","기타",북부,연천,44
"2015","출동건수 (건)","소계",합계,소계,150038
"2015","출동건수 (건)","소계",남부,소계,106655
"2015","출동건수 (건)","소계",남부,특수대응단,514
"2015","출동건수 (건)","소계",남부,수원,10220
"2015","출동건수 (건)","소계",남부,성남,5222
"2015","출동건수 (건)","소계",남부,분당,5084
"2015","출동건수 (건)","소계",남부,부천,4507
"2015","출동건수 (건)","소계",남부,안양,5023
"2015","출동건수 (건)","소계",남부,안산,7026
"2015","출동건수 (건)","소계",남부,용인,11345
"2015","출동건수 (건)","소계",남부,평택,3989
"2015","출동건수 (건)","소계",남부,송탄,3041
"2015","출동건수 (건)","소계",남부,광명,2344
"2015","출동건수 (건)","소계",남부,시흥,4924
"2015","출동건수 (건)","소계",남부,군포,2065
"2015","출동건수 (건)","소계",남부,화성,8079
"2015","출동건수 (건)","소계",남부,이천,3587
"2015","출동건수 (건)","소계",남부,김포,3302
"2015","출동건수 (건)","소계",남부,광주,6381
"2015","출동건수 (건)","소계",남부,안성,4012
"2015","출동건수 (건)","소계",남부,하남,2389
"2015","출동건수 (건)","소계",남부,의왕,1576
"2015","출동건수 (건)","소계",남부,오산,2631
"2015","출동건수 (건)","소계",남부,여주,2993
"2015","출동건수 (건)","소계",남부,양평,4982
"2015","출동건수 (건)","소계",남부,과천,1419
"2015","출동건수 (건)","소계",북부,소계,43383
"2015","출동건수 (건)","소계",북부,특수대응단,139
"2015","출동건수 (건)","소계",북부,고양,4095
"2015","출동건수 (건)","소계",북부,일산,4448
"2015","출동건수 (건)","소계",북부,의정부,4365
"2015","출동건수 (건)","소계",북부,남양주,9021
"2015","출동건수 (건)","소계",북부,파주,5314
"2015","출동건수 (건)","소계",북부,구리,2388
"2015","출동건수 (건)","소계",북부,포천,3837
"2015","출동건수 (건)","소계",북부,양주,3800
"2015","출동건수 (건)","소계",북부,동두천,1591
"2015","출동건수 (건)","소계",북부,가평,3262
